name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,key,spr,kdt,spr_std,kdt_std
None,42,16,150,tb101,room_layout,adj_gin_zcp,2,pwl,False,32,0.8176480974219058,0.645336053448362,0.0094558083119479,0.00875703282900661
None,42,16,150,tb101,room_layout,adj_gin_zcp,2,pwl,False,128,0.9285290073577771,0.77193214250773,3.7323080492009426e-06,1.280466142884396e-05
None,42,16,150,tb101,room_layout,adj_gin_zcp,2,pwl,False,256,0.9368244834789321,0.7883144300793002,2.4555255772612067e-07,4.7448042842901304e-07
None,42,16,150,tb101,room_layout,adj_gin_zcp,2,pwl,False,512,0.9511997778267274,0.815535142162989,1.5939714313516212e-09,5.035122360032856e-07
None,42,16,150,tb101,class_scene,adj_gin_cate,2,pwl,False,16,0.7546948553081441,0.5596154860321313,0.005648057941722295,0.00587679915755068
None,42,16,150,tb101,class_scene,adj_gin_cate,2,pwl,False,32,0.8395996575705404,0.6515977729412821,0.0010719146656778154,0.0016386044899815596
None,42,16,150,tb101,class_scene,adj_gin_cate,2,pwl,False,128,0.9171654590861283,0.760327391996567,0.00012941337515374335,0.00024494452925184225
None,42,16,150,tb101,class_scene,adj_gin_cate,2,pwl,False,256,0.9373147978928792,0.7939685377733441,1.8902239041005336e-05,4.957214378568071e-05
None,42,16,150,tb101,class_scene,adj_gin_cate,2,pwl,False,512,0.9453414808640805,0.8080508175451578,3.6007698874856993e-06,5.236067974774951e-06
None,42,16,150,tb101,class_scene,adj_gin_arch2vec,2,pwl,False,16,0.7585996984259212,0.5620582189933759,0.004957282886493057,0.004471079093118421
None,42,16,150,tb101,class_scene,adj_gin_arch2vec,2,pwl,False,32,0.825461874836486,0.6405930464484569,0.00046038243517186036,0.001091495529355696
None,42,16,150,tb101,class_scene,adj_gin_arch2vec,2,pwl,False,128,0.9117754001313769,0.7521336219101533,7.032277243616082e-06,2.8909889670477954e-05
None,42,16,150,tb101,class_scene,adj_gin_arch2vec,2,pwl,False,256,0.9357664368012082,0.7917891664154265,1.4218539993264762e-05,4.028907437565182e-05
None,42,16,150,tb101,class_scene,adj_gin_arch2vec,2,pwl,False,512,0.9415045844134236,0.801452677656488,8.677561103012023e-06,2.6388481403779296e-05
None,42,16,150,tb101,jigsaw,adj_gin,2,pwl,False,16,0.6033454461605322,0.43323866964671476,0.020016640074881128,0.014612731877429603
None,42,16,150,tb101,jigsaw,adj_gin,2,pwl,False,32,0.7138363342450162,0.5345594097459072,0.0010330296501950783,0.000835865929283658
